title,year_x,rotten tomatoes,netflix,hulu,prime video,disney+,movieId,genres,userId,rating
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,125538.0,4.0
Lemony Snicket's A Series of Unfortunate Events,2004,75/100,1,0,0,0,27706.0,Adventure|Children|Comedy|Fantasy,65221.0,2.0
My Fair Lady,1964,75/100,1,0,0,0,914.0,Comedy|Drama|Musical|Romance,138151.0,3.0
Shrek 2,2004,81/100,0,1,0,0,8360.0,Adventure|Animation|Children|Comedy|Musical|Romance,23888.0,0.5
Alien,1979,88/100,0,0,1,0,1214.0,Horror|Sci-Fi,64925.0,4.5
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,27678.0,3.0
Austin Powers: The Spy Who Shagged Me,1999,76/100,1,0,0,0,2683.0,Action|Adventure|Comedy,55167.0,1.0
Patton,1970,77/100,0,0,1,0,1272.0,Drama|War,84855.0,5.0
Shrek,2001,85/100,0,1,0,0,4306.0,Adventure|Animation|Children|Comedy|Fantasy|Romance,31673.0,4.0
Awakenings,1990,79/100,0,0,1,0,3105.0,Drama|Mystery,87367.0,5.0
Star Trek: Nemesis,2002,72/100,0,0,1,0,5944.0,Action|Drama|Sci-Fi|Thriller,65220.0,3.0
Rear Window,1954,85/100,0,0,1,0,904.0,Mystery|Thriller,75422.0,5.0
Pinocchio,2019,72/100,0,0,1,1,596.0,Animation|Children|Fantasy|Musical,57935.0,2.0
Awakenings,1990,79/100,0,0,1,0,3105.0,Drama|Mystery,9093.0,4.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,127640.0,5.0
E.T. the Extra-Terrestrial,1982,83/100,0,0,1,0,1097.0,Children|Drama|Sci-Fi,74539.0,3.0
X-Men Origins: Wolverine,2009,78/100,0,0,0,1,68319.0,Action|Sci-Fi|Thriller,47889.0,0.5
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,31760.0,5.0
X-Men: The Last Stand,2006,78/100,0,0,0,1,45499.0,Action|Sci-Fi|Thriller,95645.0,3.0
Star Trek II: The Wrath of Khan,1982,77/100,0,1,0,0,1374.0,Action|Adventure|Sci-Fi|Thriller,65694.0,5.0
Star Wars: Episode I - The Phantom Menace,1999,79/100,0,0,0,1,2628.0,Action|Adventure|Sci-Fi,82654.0,3.0
Rebecca,2020,60/100,1,0,0,0,928.0,Drama|Mystery|Romance|Thriller,22411.0,4.5
Air Force One,1997,75/100,1,0,0,0,1608.0,Action|Thriller,1669.0,4.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,25683.0,3.5
Cinderella,1965,59/100,0,0,1,1,1022.0,Animation|Children|Fantasy|Musical|Romance,41925.0,4.0
Mulan,1998,81/100,0,0,0,1,1907.0,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,104123.0,5.0
Mortal Kombat,1995,69/100,1,0,0,0,44.0,Action|Adventure|Fantasy,123246.0,3.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,114239.0,4.0
Ghost,2020,45/100,0,0,1,0,587.0,Comedy|Drama|Fantasy|Romance|Thriller,59588.0,4.0
Eye for an Eye,2019,76/100,1,0,0,0,61.0,Drama|Thriller,52971.0,3.0
That Darn Cat!,1965,76/100,0,0,0,1,1018.0,Children|Comedy|Mystery,50703.0,4.0
Payback,2007,30/100,0,0,1,0,2490.0,Action|Thriller,82867.0,2.0
Lemony Snicket's A Series of Unfortunate Events,2004,75/100,1,0,0,0,27706.0,Adventure|Children|Comedy|Fantasy,22983.0,3.5
Star Trek II: The Wrath of Khan,1982,77/100,0,1,0,0,1374.0,Action|Adventure|Sci-Fi|Thriller,40447.0,5.0
Heathers,1989,75/100,0,1,1,0,1285.0,Comedy,60018.0,3.0
Star Wars: Episode I - The Phantom Menace,1999,79/100,0,0,0,1,2628.0,Action|Adventure|Sci-Fi,52140.0,3.5
Kung Fu Panda,2008,83/100,1,0,0,0,59784.0,Action|Animation|Children|Comedy|IMAX,98658.0,2.5
Stand by Me,1986,84/100,0,1,0,0,1259.0,Adventure|Drama,58549.0,4.0
Scrooged,1988,73/100,0,1,0,0,3087.0,Comedy|Fantasy|Romance,68260.0,2.5
Wayne's World 2,1993,69/100,0,1,0,0,3254.0,Comedy,60978.0,2.0
Finding Nemo,2003,87/100,0,0,0,1,6377.0,Adventure|Animation|Children|Comedy,23066.0,4.5
Ghost,2020,45/100,0,0,1,0,587.0,Comedy|Drama|Fantasy|Romance|Thriller,87136.0,3.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,17383.0,4.0
Disclosure,2020,69/100,1,0,0,0,225.0,Drama|Thriller,74128.0,3.0
Star Trek VI: The Undiscovered Country,1991,73/100,0,1,0,0,1372.0,Action|Mystery|Sci-Fi,95623.0,5.0
Sweeney Todd: The Demon Barber of Fleet Street,2007,79/100,0,1,0,0,56757.0,Drama|Horror|Musical|Thriller,103140.0,3.5
Pirates of the Caribbean: Dead Man's Chest,2006,82/100,0,0,0,1,45722.0,Action|Adventure|Fantasy,61525.0,4.0
Austin Powers: The Spy Who Shagged Me,1999,76/100,1,0,0,0,2683.0,Action|Adventure|Comedy,106149.0,4.0
Papillon,2017,75/100,0,1,1,0,3198.0,Crime|Drama,117718.0,4.0
What's Eating Gilbert Grape,1993,78/100,1,0,0,0,337.0,Drama,104174.0,3.5
Finding Nemo,2003,87/100,0,0,0,1,6377.0,Adventure|Animation|Children|Comedy,51587.0,4.5
Unbreakable,2000,82/100,0,0,1,0,3994.0,Drama|Sci-Fi,125250.0,2.5
Blank Check,1994,59/100,0,0,0,1,2036.0,Children|Comedy,101275.0,3.5
Unbreakable,2000,82/100,0,0,1,0,3994.0,Drama|Sci-Fi,47409.0,3.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,56738.0,4.0
Reign of Fire,2002,72/100,0,0,1,0,5463.0,Action|Adventure|Fantasy,118983.0,1.5
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,22899.0,4.0
Much Ado About Nothing,2016,49/100,1,0,0,0,497.0,Comedy|Romance,130236.0,4.5
Snatch,2000,87/100,0,0,1,0,4011.0,Comedy|Crime|Thriller,100444.0,3.5
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,2643.0,5.0
Bad Boys,1983,66/100,0,0,1,0,145.0,Action|Comedy|Crime|Drama|Thriller,48620.0,4.0
Pirates of the Caribbean: The Curse of the Black Pearl,2003,86/100,0,0,0,1,6539.0,Action|Adventure|Comedy|Fantasy,46539.0,4.0
Disclosure,2020,69/100,1,0,0,0,225.0,Drama|Thriller,45528.0,3.0
Much Ado About Nothing,2016,49/100,1,0,0,0,497.0,Comedy|Romance,30408.0,5.0
Weekend at Bernie's,1989,71/100,0,1,0,0,1091.0,Comedy,2243.0,2.0
Bad Boys,1983,66/100,0,0,1,0,145.0,Action|Comedy|Crime|Drama|Thriller,8404.0,3.0
Battleship Potemkin,1925,72/100,0,0,1,0,3742.0,Drama|War,8691.0,3.0
Caddyshack,1980,76/100,0,1,0,0,3552.0,Comedy,82660.0,3.0
My Best Friend's Wedding,1997,71/100,1,0,0,0,1569.0,Comedy|Romance,37999.0,4.0
Dumbo,1941,75/100,0,0,0,1,1029.0,Animation|Children|Drama|Musical,55563.0,3.5
Alice in Wonderland,1951,77/100,0,0,0,1,1032.0,Adventure|Animation|Children|Fantasy|Musical,7390.0,3.0
Air Force One,1997,75/100,1,0,0,0,1608.0,Action|Thriller,134857.0,4.0
Catch Me If You Can,2002,87/100,0,1,0,0,5989.0,Crime|Drama,122462.0,3.5
Dumbo,1941,75/100,0,0,0,1,1029.0,Animation|Children|Drama|Musical,59240.0,2.0
Kingpin,1996,72/100,0,0,1,0,785.0,Comedy,77642.0,5.0
Jacob's Ladder,2019,51/100,1,0,0,0,3476.0,Horror|Mystery,128042.0,1.0
Batman Begins,2005,88/100,0,1,0,0,33794.0,Action|Crime|IMAX,45769.0,5.0
Fantasia,1940,76/100,0,0,0,1,1282.0,Animation|Children|Fantasy|Musical,28529.0,3.0
(500) Days of Summer,2009,83/100,0,1,0,0,69757.0,Comedy|Drama|Romance,37739.0,3.5
Vertigo,1958,84/100,0,0,1,0,903.0,Drama|Mystery|Romance|Thriller,36743.0,4.0
Snatch,2000,87/100,0,0,1,0,4011.0,Comedy|Crime|Thriller,99664.0,4.5
Chicken Run,2000,76/100,0,0,1,0,3751.0,Animation|Children|Comedy,133689.0,3.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,63649.0,5.0
Mr. Holland's Opus,1995,69/100,0,0,0,1,62.0,Drama,91696.0,3.0
Boogie Nights,1997,81/100,1,0,0,0,1673.0,Drama,113180.0,2.5
Iron Man 3,2013,83/100,0,0,0,1,102125.0,Action|Sci-Fi|Thriller|IMAX,64652.0,5.0
Taxi Driver,2015,41/100,1,0,0,0,111.0,Crime|Drama|Thriller,118598.0,5.0
Total Recall,1990,81/100,1,0,0,0,2916.0,Action|Adventure|Sci-Fi|Thriller,19698.0,2.5
On the Waterfront,1954,79/100,0,0,1,0,1945.0,Crime|Drama,66180.0,5.0
Ice Age: Dawn of the Dinosaurs,2009,76/100,0,0,0,1,69644.0,Action|Adventure|Animation|Children|Comedy|Romance,22687.0,3.0
Stand by Me,1986,84/100,0,1,0,0,1259.0,Adventure|Drama,15154.0,5.0
Sister Act 2: Back in the Habit,1993,66/100,0,0,0,1,3248.0,Comedy,134405.0,2.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,48113.0,3.0
Tron,1982,74/100,0,0,0,1,2105.0,Action|Adventure|Sci-Fi,106880.0,2.0
Dangerous Minds,1995,69/100,0,1,0,0,31.0,Drama,132232.0,4.0
Wolf,2012,43/100,0,0,1,0,382.0,Drama|Horror|Romance|Thriller,110567.0,1.5
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,105615.0,4.0
Talladega Nights: The Ballad of Ricky Bobby,2006,76/100,1,0,0,0,46970.0,Action|Comedy,1244.0,3.5
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,108895.0,5.0
Snatch,2000,87/100,0,0,1,0,4011.0,Comedy|Crime|Thriller,96292.0,4.5
Toy Story 3,2010,86/100,0,0,0,1,78499.0,Adventure|Animation|Children|Comedy|Fantasy|IMAX,65053.0,0.5
Skyfall,2012,84/100,0,1,0,0,96079.0,Action|Adventure|Thriller|IMAX,84890.0,3.0
Bad Boys,1983,66/100,0,0,1,0,145.0,Action|Comedy|Crime|Drama|Thriller,12200.0,2.0
Bend It Like Beckham,2002,71/100,0,0,0,1,6218.0,Comedy|Drama|Romance,65275.0,4.5
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,52900.0,4.5
Sister Act,1992,71/100,0,0,0,1,3247.0,Comedy|Crime,123869.0,3.5
Boogie Nights,1997,81/100,1,0,0,0,1673.0,Drama,86261.0,4.0
Jack,1996,66/100,0,0,0,1,765.0,Comedy|Drama,1020.0,4.5
Galaxy Quest,1999,78/100,0,1,0,0,3175.0,Adventure|Comedy|Sci-Fi,26270.0,3.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,35191.0,4.0
Cool Runnings,1993,75/100,0,0,0,1,1020.0,Comedy,60018.0,3.0
Under Siege,1992,70/100,1,0,0,0,1385.0,Action|Drama|Thriller,25459.0,3.0
Child's Play,2019,67/100,0,1,1,0,1991.0,Horror|Thriller,6604.0,4.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,43453.0,3.5
Phone Booth,2002,75/100,0,0,1,0,6281.0,Drama|Thriller,3907.0,3.5
Beverly Hills Ninja,1997,63/100,1,0,0,0,1431.0,Action|Comedy,35687.0,3.0
Delicatessen,1991,74/100,0,0,1,0,1175.0,Comedy|Drama|Romance,12057.0,4.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,127288.0,3.0
My Man Godfrey,1936,69/100,0,0,1,0,947.0,Comedy|Romance,16395.0,4.0
Skyfall,2012,84/100,0,1,0,0,96079.0,Action|Adventure|Thriller|IMAX,30092.0,3.5
Nothing to Lose,2018,55/100,1,0,0,0,7048.0,Action|Adventure|Comedy|Crime,46662.0,3.5
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,66273.0,3.0
Stargate,1994,78/100,1,0,0,0,316.0,Action|Adventure|Sci-Fi,72306.0,2.0
Snatch,2000,87/100,0,0,1,0,4011.0,Comedy|Crime|Thriller,111050.0,5.0
Flight,2012,79/100,0,1,0,0,97923.0,Drama,98954.0,4.0
Austin Powers: The Spy Who Shagged Me,1999,76/100,1,0,0,0,2683.0,Action|Adventure|Comedy,83608.0,4.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,14422.0,4.5
Star Trek II: The Wrath of Khan,1982,77/100,0,1,0,0,1374.0,Action|Adventure|Sci-Fi|Thriller,128893.0,4.0
Highlander,1986,76/100,0,0,1,0,1275.0,Action|Adventure|Fantasy,3398.0,5.0
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,99859.0,5.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,1063.0,5.0
Searching for Bobby Fischer,1993,70/100,0,0,1,0,529.0,Drama,25370.0,4.0
Fight Club,1999,93/100,0,0,1,0,2959.0,Action|Crime|Drama|Thriller,25464.0,5.0
Predator,1987,83/100,0,1,0,0,3527.0,Action|Sci-Fi|Thriller,80599.0,4.0
Blue Sky,1994,61/100,0,1,0,0,425.0,Drama|Romance,48563.0,4.0
Clue,1985,76/100,0,0,1,0,2413.0,Comedy|Crime|Mystery|Thriller,101703.0,4.0
Ratatouille,2007,85/100,0,0,0,1,50872.0,Animation|Children|Drama,17320.0,2.0
Total Recall,1990,81/100,1,0,0,0,2916.0,Action|Adventure|Sci-Fi|Thriller,90688.0,2.0
Stargate,1994,78/100,1,0,0,0,316.0,Action|Adventure|Sci-Fi,84467.0,3.5
Machete,2010,74/100,0,1,0,0,80219.0,Action|Adventure|Comedy|Crime|Thriller,53873.0,4.0
Scrooged,1988,73/100,0,1,0,0,3087.0,Comedy|Fantasy|Romance,115084.0,3.0
Shrek 2,2004,81/100,0,1,0,0,8360.0,Adventure|Animation|Children|Comedy|Musical|Romance,20138.0,3.5
Unbreakable,2000,82/100,0,0,1,0,3994.0,Drama|Sci-Fi,38159.0,2.5
Kick-Ass,2010,83/100,0,1,0,0,76251.0,Action|Comedy,30092.0,3.5
Star Trek: Generations,1994,71/100,0,1,0,0,329.0,Adventure|Drama|Sci-Fi,65737.0,3.0
Return to Never Land,2002,61/100,0,0,0,1,5109.0,Adventure|Animation|Children,91011.0,3.5
Invasion of the Body Snatchers,1956,73/100,0,0,1,0,2664.0,Horror|Sci-Fi|Thriller,125811.0,3.0
Fantasia,1940,76/100,0,0,0,1,1282.0,Animation|Children|Fantasy|Musical,12767.0,5.0
Hero,1997,48/100,1,0,1,0,2252.0,Comedy|Drama,24796.0,3.0
Stargate,1994,78/100,1,0,0,0,316.0,Action|Adventure|Sci-Fi,10873.0,3.0
Sunshine,2007,79/100,0,1,0,0,3720.0,Drama,90377.0,3.5
Election,1999,73/100,1,0,1,0,2599.0,Comedy,53258.0,5.0
James and the Giant Peach,1996,70/100,0,0,0,1,661.0,Adventure|Animation|Children|Fantasy|Musical,39033.0,3.5
Taxi Driver,2015,41/100,1,0,0,0,111.0,Crime|Drama|Thriller,36851.0,4.0
Zombieland,2009,84/100,1,0,0,0,71535.0,Action|Comedy|Horror,9060.0,5.0
Priest,2011,67/100,0,0,1,0,86835.0,Action|Horror|Sci-Fi|Thriller,35609.0,0.5
Star Wars: Episode II - Attack of the Clones,2002,78/100,0,0,0,1,5378.0,Action|Adventure|Sci-Fi|IMAX,64804.0,3.5
Red Dawn,2012,67/100,0,1,0,0,3441.0,Action|Drama|War,2475.0,5.0
"I, Robot",2004,82/100,0,0,1,0,8644.0,Action|Adventure|Sci-Fi|Thriller,76107.0,5.0
Big Business,1988,71/100,0,0,0,1,4476.0,Comedy,103223.0,2.0
Congo,1995,65/100,1,0,0,0,160.0,Action|Adventure|Mystery|Sci-Fi,121628.0,1.5
Invasion of the Body Snatchers,1956,73/100,0,0,1,0,2664.0,Horror|Sci-Fi|Thriller,40188.0,1.5
Highlander,1986,76/100,0,0,1,0,1275.0,Action|Adventure|Fantasy,12884.0,5.0
Splash,1984,69/100,0,0,0,1,2100.0,Comedy|Fantasy|Romance,137407.0,3.5
Alice in Wonderland,1951,77/100,0,0,0,1,1032.0,Adventure|Animation|Children|Fantasy|Musical,96168.0,0.5
Mortal Kombat,1995,69/100,1,0,0,0,44.0,Action|Adventure|Fantasy,38721.0,3.0
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,72827.0,5.0
Much Ado About Nothing,2016,49/100,1,0,0,0,497.0,Comedy|Romance,86464.0,4.0
Kung Fu Panda,2008,83/100,1,0,0,0,59784.0,Action|Animation|Children|Comedy|IMAX,7487.0,3.5
Pinocchio,2019,72/100,0,0,1,1,596.0,Animation|Children|Fantasy|Musical,26792.0,4.0
Layer Cake,2004,77/100,1,0,0,0,27831.0,Crime|Drama|Thriller,37077.0,5.0
Resident Evil,2002,77/100,0,0,1,0,5219.0,Action|Horror|Sci-Fi|Thriller,26893.0,4.0
Shrek,2001,85/100,0,1,0,0,4306.0,Adventure|Animation|Children|Comedy|Fantasy|Romance,71326.0,4.0
Dumbo,1941,75/100,0,0,0,1,1029.0,Animation|Children|Drama|Musical,131802.0,5.0
Dumbo,1941,75/100,0,0,0,1,1029.0,Animation|Children|Drama|Musical,64989.0,3.5
Kick-Ass,2010,83/100,0,1,0,0,76251.0,Action|Comedy,113909.0,4.0
Jade,1995,59/100,0,0,1,0,132.0,Thriller,81507.0,3.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,25639.0,3.5
Home Alone,1990,82/100,0,0,0,1,586.0,Children|Comedy,34511.0,3.0
"Monsters, Inc.",2001,87/100,0,0,0,1,4886.0,Adventure|Animation|Children|Comedy|Fantasy,81148.0,4.0
Hocus Pocus,1993,75/100,0,0,0,1,2052.0,Children|Comedy|Fantasy|Horror,103784.0,4.5
Kung Fu Panda,2008,83/100,1,0,0,0,59784.0,Action|Animation|Children|Comedy|IMAX,129611.0,5.0
Not Another Teen Movie,2001,69/100,1,0,1,0,4974.0,Comedy,125585.0,3.0
Hellraiser,1987,74/100,0,0,1,0,3917.0,Horror,57218.0,1.0
Clue,1985,76/100,0,0,1,0,2413.0,Comedy|Crime|Mystery|Thriller,133228.0,4.0
Space Jam,1996,79/100,0,1,0,0,673.0,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,26833.0,3.0
Young Sherlock Holmes,1985,65/100,0,1,0,0,2414.0,Action|Adventure|Children|Fantasy|Mystery|Thriller,103254.0,4.0
Home Alone,1990,82/100,0,0,0,1,586.0,Children|Comedy,32650.0,3.0
Hotel Rwanda,2004,80/100,0,0,1,0,30749.0,Drama|War,57977.0,0.5
Arachnophobia,1990,70/100,0,1,0,0,2699.0,Comedy|Horror,116038.0,5.0
Johnny English,2003,70/100,0,1,0,0,6550.0,Action|Comedy|Thriller,98695.0,3.5
Stargate,1994,78/100,1,0,0,0,316.0,Action|Adventure|Sci-Fi,35756.0,4.0
Clue,1985,76/100,0,0,1,0,2413.0,Comedy|Crime|Mystery|Thriller,113147.0,3.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,57329.0,5.0
Billy Madison,1995,73/100,0,1,0,0,216.0,Comedy,106866.0,4.0
Congo,1995,65/100,1,0,0,0,160.0,Action|Adventure|Mystery|Sci-Fi,55369.0,3.0
Under Siege,1992,70/100,1,0,0,0,1385.0,Action|Drama|Thriller,31182.0,4.5
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,52573.0,4.0
Old Yeller,1957,65/100,0,0,0,1,1012.0,Children|Drama,124571.0,4.0
Chinatown,1974,82/100,1,0,0,0,1252.0,Crime|Film-Noir|Mystery|Thriller,45854.0,5.0
Bad Boys,1983,66/100,0,0,1,0,145.0,Action|Comedy|Crime|Drama|Thriller,88798.0,4.0
Bound,1996,72/100,0,1,0,0,866.0,Crime|Drama|Romance|Thriller,63131.0,4.0
Star Trek: Nemesis,2002,72/100,0,0,1,0,5944.0,Action|Drama|Sci-Fi|Thriller,106906.0,5.0
E.T. the Extra-Terrestrial,1982,83/100,0,0,1,0,1097.0,Children|Drama|Sci-Fi,104992.0,1.5
Invasion of the Body Snatchers,1956,73/100,0,0,1,0,2664.0,Horror|Sci-Fi|Thriller,64667.0,3.5
Rebecca,2020,60/100,1,0,0,0,928.0,Drama|Mystery|Romance|Thriller,37632.0,5.0
Pete's Dragon,2016,72/100,0,0,0,1,1030.0,Adventure|Animation|Children|Musical,41603.0,3.5
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,132924.0,3.5
Congo,1995,65/100,1,0,0,0,160.0,Action|Adventure|Mystery|Sci-Fi,97478.0,2.0
Psycho,2020,54/100,1,0,0,0,1219.0,Crime|Horror,111818.0,5.0
Just Friends,2018,63/100,0,0,1,0,40581.0,Comedy|Romance,41160.0,3.5
Romeo and Juliet,1968,69/100,0,0,1,0,78245.0,Drama|Romance,99342.0,3.0
What's Eating Gilbert Grape,1993,78/100,1,0,0,0,337.0,Drama,116555.0,3.0
E.T. the Extra-Terrestrial,1982,83/100,0,0,1,0,1097.0,Children|Drama|Sci-Fi,80221.0,5.0
D2: The Mighty Ducks,1994,68/100,0,0,0,1,2042.0,Children|Comedy,12267.0,4.0
Batman Begins,2005,88/100,0,1,0,0,33794.0,Action|Crime|IMAX,47875.0,5.0
Highlander,1986,76/100,0,0,1,0,1275.0,Action|Adventure|Fantasy,58389.0,5.0
Virtuosity,1995,63/100,0,1,0,0,338.0,Action|Sci-Fi|Thriller,54548.0,1.0
Road to Perdition,2002,81/100,1,0,0,0,5464.0,Crime|Drama,117234.0,4.0
Fantastic Four: Rise of the Silver Surfer,2007,71/100,0,0,0,1,53464.0,Action|Adventure|Sci-Fi,13291.0,4.0
Philadelphia,1993,79/100,0,0,1,0,508.0,Drama,41724.0,4.0
Slumdog Millionaire,2008,85/100,0,1,0,0,63082.0,Crime|Drama|Romance,107486.0,4.0
Fantasia,1940,76/100,0,0,0,1,1282.0,Animation|Children|Fantasy|Musical,43820.0,5.0
Star Trek IV: The Voyage Home,1986,74/100,0,1,0,0,1376.0,Adventure|Comedy|Sci-Fi,128086.0,3.0
Terminator 2: Judgment Day,1991,89/100,1,0,0,0,589.0,Action|Sci-Fi,86600.0,3.5
What's Eating Gilbert Grape,1993,78/100,1,0,0,0,337.0,Drama,132901.0,3.0
Bolt,2008,76/100,0,0,0,1,63859.0,Action|Adventure|Animation|Children|Comedy,66966.0,4.5
Austin Powers: International Man of Mystery,1997,78/100,1,0,0,0,1517.0,Action|Adventure|Comedy,24253.0,5.0
Big Fish,2003,84/100,0,1,1,0,7147.0,Drama|Fantasy|Romance,14091.0,3.0
Jennifer's Body,2009,71/100,0,1,0,0,71205.0,Comedy|Horror|Sci-Fi|Thriller,94750.0,4.0
Big Fish,2003,84/100,0,1,1,0,7147.0,Drama|Fantasy|Romance,7296.0,4.0
Aladdin,1992,84/100,0,0,0,1,588.0,Adventure|Animation|Children|Comedy|Musical,97625.0,4.5
It's a Wonderful Life,1946,84/100,0,0,1,0,953.0,Drama|Fantasy|Romance,65475.0,4.5
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,9022.0,4.0
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,130516.0,4.0
Pete's Dragon,2016,72/100,0,0,0,1,1030.0,Adventure|Animation|Children|Musical,59342.0,3.0
Star Trek VI: The Undiscovered Country,1991,73/100,0,1,0,0,1372.0,Action|Mystery|Sci-Fi,78956.0,4.0
Star Trek: First Contact,1996,77/100,0,1,0,0,1356.0,Action|Adventure|Sci-Fi|Thriller,85335.0,4.0
Alice in Wonderland,1951,77/100,0,0,0,1,1032.0,Adventure|Animation|Children|Fantasy|Musical,85605.0,5.0
Sahara,2017,53/100,1,0,1,0,32596.0,Action|Adventure|Comedy,122471.0,4.0
Rudy,1993,74/100,0,0,1,0,524.0,Drama,16717.0,3.5
Monty Python and the Holy Grail,1975,84/100,1,0,0,0,1136.0,Adventure|Comedy|Fantasy,982.0,4.0
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,100273.0,3.5
Nacho Libre,2006,68/100,1,0,0,0,45666.0,Comedy,119506.0,4.0
White Christmas,1954,71/100,1,0,0,0,3675.0,Comedy|Musical|Romance,117205.0,5.0
Toy Story 2,1999,84/100,0,0,0,1,3114.0,Adventure|Animation|Children|Comedy|Fantasy,115153.0,3.5
Stand by Me,1986,84/100,0,1,0,0,1259.0,Adventure|Drama,73855.0,4.0
FairyTale: A True Story,1997,58/100,0,0,1,0,1654.0,Children|Drama|Fantasy,130124.0,4.0
Rain Man,1988,83/100,1,0,0,0,1961.0,Drama,38987.0,3.5
Rear Window,1954,85/100,0,0,1,0,904.0,Mystery|Thriller,63684.0,3.0
Muppet Treasure Island,1996,67/100,0,0,0,1,107.0,Adventure|Children|Comedy|Musical,45524.0,3.5
Tarzan,2013,56/100,0,0,1,1,2687.0,Adventure|Animation|Children|Drama,13915.0,3.0
Phantasm,1979,69/100,0,0,1,0,2901.0,Horror|Sci-Fi,643.0,3.0
Star Trek IV: The Voyage Home,1986,74/100,0,1,0,0,1376.0,Adventure|Comedy|Sci-Fi,64983.0,1.0
Beowulf,2007,70/100,0,0,1,0,55995.0,Action|Adventure|Animation|Fantasy|IMAX,15616.0,3.0
Disclosure,2020,69/100,1,0,0,0,225.0,Drama|Thriller,8876.0,4.0
Bad Boys,1983,66/100,0,0,1,0,145.0,Action|Comedy|Crime|Drama|Thriller,88568.0,4.0
Bambi,1942,76/100,0,0,0,1,2018.0,Animation|Children|Drama,88392.0,4.0
Dances with Wolves,1990,80/100,1,0,0,0,590.0,Adventure|Drama|Western,39947.0,4.0
Robin Hood,1922,58/100,0,0,1,1,77866.0,Action|Adventure|Drama|Romance|War,34453.0,4.0
Flubber,1997,66/100,0,0,0,1,1702.0,Children|Comedy|Fantasy,88876.0,5.0
Christine,2016,65/100,1,1,0,0,2517.0,Horror,34601.0,4.0
Toy Story,1995,88/100,0,0,0,1,1.0,Adventure|Animation|Children|Comedy|Fantasy,70419.0,5.0
Mr. Holland's Opus,1995,69/100,0,0,0,1,62.0,Drama,25669.0,2.5
Alien,1979,88/100,0,0,1,0,1214.0,Horror|Sci-Fi,29052.0,3.5
Kingpin,1996,72/100,0,0,1,0,785.0,Comedy,137071.0,4.0
Scrooged,1988,73/100,0,1,0,0,3087.0,Comedy|Fantasy|Romance,70854.0,4.0
Lucky Number Slevin,2006,81/100,0,1,0,0,44665.0,Crime|Drama|Mystery,126721.0,3.0
Bob Roberts,1992,63/100,0,0,1,0,1171.0,Comedy,59046.0,5.0
Metro,2016,47/100,1,0,0,0,1432.0,Action|Comedy|Crime|Drama|Thriller,93021.0,3.0
Air Force One,1997,75/100,1,0,0,0,1608.0,Action|Thriller,138082.0,4.0
House on Haunted Hill,1959,67/100,0,0,1,0,2995.0,Horror|Thriller,66749.0,2.0
